time,frequency,confidence
8.890,45.779,0.724285
8.900,45.491,0.693062
8.910,45.108,0.510970
8.920,45.328,0.568967
8.930,46.031,0.575915
8.940,46.115,0.366685
8.950,44.038,0.195946
8.960,43.594,0.183443
8.970,41.256,0.153752
8.980,984.786,0.065722
8.990,1169.355,0.218589
9.000,290.851,0.235011
9.010,286.358,0.154351
9.020,35.460,0.153942
9.030,44.557,0.041792
9.040,135.803,0.054404
9.050,135.026,0.061003
9.060,32.161,0.050423
9.070,32.237,0.220936
9.080,84.723,0.382141
9.090,78.718,0.542488
9.100,76.860,0.651300
9.110,70.887,0.338756
9.120,66.466,0.497759
9.130,64.428,0.747383
9.140,61.116,0.690041
9.150,58.781,0.720420
9.160,56.389,0.707861
9.170,54.268,0.737058
9.180,52.542,0.742677
9.190,50.711,0.705920
9.200,49.503,0.775258
9.210,47.824,0.673982
9.220,46.606,0.847990
9.230,45.818,0.754153
9.240,45.639,0.746427
9.250,44.996,0.571991
9.260,45.106,0.509746
9.270,45.274,0.324289
9.280,45.558,0.294763
9.290,44.200,0.266017
9.300,772.254,0.116957
9.310,42.876,0.081506
9.320,990.249,0.043598
9.330,586.921,0.146847
9.340,350.982,0.226756
9.350,219.969,0.082534
9.360,33.857,0.018186
9.370,32.995,0.018032
9.380,34.464,0.052457
9.390,35.559,0.024550
9.400,32.617,0.052993
9.410,32.311,0.111760
9.420,85.708,0.176996
9.430,78.869,0.441708
9.440,73.616,0.166830
9.450,69.057,0.503966
9.460,64.759,0.604628
9.470,61.913,0.844247
9.480,59.579,0.686788
9.490,57.843,0.742561
9.500,56.019,0.800129
9.510,54.096,0.683788
9.520,51.993,0.823717
9.530,49.378,0.730942
9.540,47.599,0.656246
9.550,46.686,0.797551
9.560,47.410,0.677871
9.570,47.327,0.673217
9.580,46.102,0.699802
9.590,44.754,0.507611
9.600,45.415,0.290942
9.610,46.083,0.304493
9.620,43.853,0.079750
9.630,43.820,0.204784
9.640,776.729,0.130272
9.650,875.277,0.135509
9.660,972.038,0.038697
9.670,1053.847,0.157741
9.680,145.080,0.231448
9.690,35.988,0.085266
9.700,35.643,0.076020
9.710,45.423,0.041590
9.720,45.953,0.022830
9.730,35.527,0.043483
9.740,32.347,0.133254
9.750,32.861,0.046509
9.760,84.553,0.325954
9.770,77.886,0.368453
9.780,70.167,0.312549
9.790,67.957,0.307020
9.800,64.140,0.654820
9.810,61.580,0.801261
9.820,59.397,0.716765
9.830,57.536,0.754094
9.840,55.370,0.855181
9.850,52.885,0.641167
9.860,51.432,0.785280
9.870,49.537,0.771603
9.880,48.051,0.658723
9.890,46.948,0.784485
9.900,46.939,0.750884
9.910,46.360,0.860637
9.920,45.571,0.633349
9.930,44.702,0.535497
9.940,45.388,0.384187
9.950,44.287,0.231278
9.960,44.249,0.170642
9.970,44.362,0.247760
9.980,775.050,0.057937
9.990,881.763,0.044205
10.000,655.400,0.139294
10.010,441.892,0.148616
10.020,323.218,0.105674
10.030,32.939,0.023210
10.040,33.927,0.060870
10.050,34.216,0.090711
10.060,35.254,0.064448
10.070,32.333,0.061373
10.080,32.318,0.276027
10.090,85.952,0.061388
10.100,79.971,0.400943
10.110,77.214,0.647509
10.120,71.202,0.308867
10.130,65.158,0.434469
10.140,63.737,0.694379
10.150,60.951,0.692537
10.160,59.047,0.764029
10.170,56.634,0.651935
10.180,54.208,0.689752
10.190,52.149,0.827097
10.200,50.149,0.725233
10.210,49.039,0.796985
10.220,47.488,0.689717
10.230,47.126,0.782713
10.240,46.740,0.813806
10.250,46.243,0.841750
10.260,45.213,0.563594
10.270,44.798,0.544134
10.280,44.391,0.309396
10.290,43.764,0.115052
10.300,43.634,0.245728
10.310,41.449,0.118202
10.320,776.691,0.069254
10.330,885.904,0.072302
10.340,587.948,0.223161
10.350,132.834,0.144250
10.360,130.149,0.092455
10.370,35.405,0.049511
10.380,33.969,0.095111
10.390,33.501,0.106714
10.400,140.172,0.087021
10.410,32.445,0.040692
10.420,32.826,0.108687
10.430,84.572,0.225034
10.440,78.468,0.612036
10.450,76.398,0.235251
10.460,68.947,0.526399
10.470,65.286,0.711299
10.480,63.280,0.775700
10.490,61.167,0.753021
10.500,58.735,0.677111
10.510,56.401,0.685703
10.520,54.187,0.709923
10.530,52.287,0.820916
10.540,50.369,0.675211
10.550,48.829,0.737900
10.560,47.280,0.678385
10.570,47.648,0.582149
10.580,47.227,0.581562
10.590,44.586,0.340556
10.600,43.625,0.505767
10.610,43.768,0.228138
10.620,48.153,0.119674
10.630,47.810,0.052984
